NewRef,New_ID,New_ID_Bis,Old-ID,CurrentLabel,Current+,Current-no-macrons,Revise,RevisedLabel,RevisedLabel-no-macrons,TC-Notes,Status,Julia,Stephanie,Notes-From-Ian,NewNotes4/26,Notes-4-Ian,My-Notes,Other_Name,Monastery,Multiple,Arabic-Name,URIs,Syriaca_ID,Syriaca_Name,02-03,04-05,6,7,8,9,10-11,12-13,14,15,16-17,18,19
601,452,New452,Old300,LADAKH,LADAKH,LADAKH,FALSE,,,,FINAL,,,,,,Persian/Tibetan,,,,,https://en.wikipedia.org/wiki/Ladakh,,#N/A,,,,,,,,,,15,16-17,,
602,314,New314,,Lhasa,Lhasa,Lhasa,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Lhasa,,#N/A,,,,,,,,,,,16-17,,
603,293,New293,,Liaoyang,Liaoyang,Liaoyang,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Liaoyang,,#N/A,,,,,,,,,,,16-17,,
604,292,New292,,Lin’an/Hangzhou,Lin’an/Hangzhou,Lin’an/Hangzhou,FALSE,Lin'an/Hangzhou,Lin'an/Hangzhou,Hard to read on map 16-17,LABEL REV.,,,,,Hard to read on map 16-17,Chinese,,,,,https://en.wikipedia.org/wiki/Hangzhou,,#N/A,,,,,,,,,,,16-17,,
605,385,New385,,Lingzhou/Lingwu,Lingzhou/Lingwu,Lingzhou/Lingwu,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Lingwu,,#N/A,,,,,,,,,,,16-17,,
606,89,New89,Old238,Luoyang,Luoyang,Luoyang,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Luoyang,http://syriaca.org/place/2534,#N/A,,,,,,,,,,,16-17,,
607,322,New322,,Madras/Chennai,Madras/Chennai,Madras/Chennai,FALSE,Mylapore,Mylapore,,NEW,,,,,Revise this label to show that it is part of Chennai,English,,,,,https://en.wikipedia.org/wiki/Chennai,,#N/A,,,,,,,,,,,16-17,,
607,322,New322,,Madras/Chennai,Madras/Chennai,Madras/Chennai,FALSE,Parangi Malai,Parangi Malai,,NEW,,,,,"13.005056, 80.193306",,,,,,https://en.wikipedia.org/wiki/St._Thomas_Mount,,#N/A,,,,,,,,,,,16-17,,
607,322,New322,,Madras/Chennai,Madras/Chennai,Madras/Chennai,FALSE,Ramapuram,Ramapuram,,NEW,,,,,,,,,,,"https://en.wikipedia.org/wiki/Ramapuram,_Kottayam",,#N/A,,,,,,,,,,,16-17,,
607,322,New322,,Madras/Chennai,Madras/Chennai,Madras/Chennai,FALSE,,,,QUESTION,,,,,"There has been a request to list a few more names withing Chennai. Could we handle this similar to how you listed the quaters for Seleucia-Ctesiphon? The additional locations are listed below, but it may be too cluttered.",English,,,,,https://en.wikipedia.org/wiki/Chennai,,#N/A,,,,,,,,,,,16-17,,
608,495,New495,Old508,MALABAR,MALABAR,MALABAR,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Malabar_Coast,http://syriaca.org/place/461,Malabar,,,,,,,,,,,16-17,,
609,#N/A,#N/A,#N/A,Mekong R.,Mekong R.,Mekong R.,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Mekong,,#N/A,,,,,,,,,,,16-17,,
610,501,New501,,MONGOLIA,MONGOLIA,MONGOLIA,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Mongolia,,#N/A,,,,,,,,,,,16-17,,
611,164,New164,Old509,Mylapore,Mylapore,Mylapore,FALSE,,,,REVISE,,,,,See note above on Madras/Chennai,English,,,,,,http://syriaca.org/place/1960,Mylapore,,,,,,,,,,,16-17,,
612,#N/A,#N/A,#N/A,Mysore/Mysuru,Mysore/Mysuru,Mysore/Mysuru,FALSE,,,,FINAL,,,,,,https://en.wikipedia.org/wiki/Mysore,,,,,http://pleiades.stoa.org/places/50147,,#N/A,,,,,,,,,,,16-17,,
613,#N/A,#N/A,#N/A,Narmada R.,Narmada R.,Narmada R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Narmada_River,,#N/A,,,,,,,,,,,16-17,,
614,#N/A,#N/A,#N/A,NEPAL,NEPAL,NEPAL,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Nepal,,#N/A,,,,,,,,,,,16-17,,
615,265,New265,Old242,Olon Süme,Olon Süme,Olon Süme,FALSE,,Olan Süme,,LABEL REV.,,,,,Umlaut appears to be missing on map.,Mongolian,,,,,https://en.wikipedia.org/wiki/Olon_S%C3%BCme,,#N/A,,,,,,,,,,,16-17,,
616,459,New459,Old311,ORDOS,ORDOS,ORDOS,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Ordos_Loop,,#N/A,,,,,,,,,,,16-17,,
617,#N/A,#N/A,#N/A,Pagan,Pagan,Pagan,FALSE,,,,FINAL,,,,,,Burmese,,,,,https://en.wikipedia.org/wiki/Bagan,,#N/A,,,,,,,,,,,16-17,,
618,463,New463,Old308,Pamir,Pamir,Pamir,FALSE,,Pamir Range,,FINAL,,,,,,I see Pamir Range and I would suggest keeping it as English rather than adding the diacritics to make it Persian transcription.,,,,,http://dx.doi.org/10.1163/9789004206106_eifo_SIM_6067,,#N/A,,,,,,,,,,15,16-17,,
619,316,New316,,Patna,Patna,Patna,FALSE,,,,FINAL,,,,,,Devanagari,,,,,https://en.wikipedia.org/wiki/Patna,,#N/A,,,,,,,,,,,16-17,,
620,295,New295,,Pegu,Pegu,Pegu,FALSE,,,,FINAL,,,,,,Burmese,,,,,"https://en.wikipedia.org/wiki/Bago,_Myanmar",,#N/A,,,,,,,,,,,16-17,,
621,267,New267,Old335,Qamul,Qamul,Qamul,FALSE,,Qamul,,FINAL,,,,,,Hami,,,,,https://en.wikipedia.org/wiki/Hami_City,,#N/A,,,,,,,,,,,16-17,,
622,383,New383,Old243,Qara Qoto,Qara Qoto,Qara Qoto,FALSE,,Qara Qota,,LABEL REV.,,,,,,Mongolian,,,,,https://en.wikipedia.org/wiki/Khara-Khoto,,#N/A,,,,,,,,,,,16-17,,
623,91,New91,Old244,Qaraqorum,Qaraqorum,Qaraqorum,FALSE,,,,FINAL,,,,,,Mongolian,,,,,https://en.wikipedia.org/wiki/Karakorum,,#N/A,,,,,,,,,,,16-17,,
624,94,New94,Old245,Quanzhou,Quanzhou,Quanzhou,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Quanzhou,http://syriaca.org/place/2535,#N/A,,,,,,,,,,,16-17,,
625,#N/A,#N/A,#N/A,Salween R.,Salween R.,Salween R.,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Salween_River,,#N/A,,,,,,,,,,,16-17,,
626,338,New338,,Shangdu,Shangdu,Shangdu,FALSE,Xanadu/Shangdu,Xanadu/Shangdu,,LABEL REV.,,,,,,Mongolian (Xanadu?),,,,,https://en.wikipedia.org/wiki/Shangdu,,#N/A,,,,,,,,,,,16-17,,
627,#N/A,#N/A,#N/A,South China Sea,South China Sea,South China Sea,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/South_China_Sea,,#N/A,,,,,,,,,,,16-17,,
628,280,New280,Old378,Sum Huh Burd,Sum Huh Burd,Sum Huh Burd,FALSE,,,,FINAL,,,,,,"http://mn.geoview.info/sum_huh_burd,20723244p",,,,,N/A,,#N/A,,,,,,,,,,,16-17,,
629,382,New382,,Suzhou/Jiuquan,Suzhou/Jiuquan,Suzhou/Jiuquan,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Jiuquan,,#N/A,,,,,,,,,,,16-17,,
630,420,New420,Old360,Syr Darya (Jaxartes),Syr Darya (Jaxartes),Syr Darya (Jaxartes),FALSE,Syr Darya/Jaxartes R.,Syr Darya/Jaxartes R.,,LABEL REV.,,,,,,Persian,,,,,http://pleiades.stoa.org/places/59844,,#N/A,,,,,,,,,,15,16-17,,
631,#N/A,#N/A,#N/A,Taiwan,Taiwan,Taiwan,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Taiwan,,#N/A,,,,,,,,,,,16-17,,
632,499,New499,Old355,TANGUT,TANGUT,TANGUT,FALSE,,,,FINAL,,,,,,Tibetan,,,,,,http://syriaca.org/place/727,Tangut,,,,,,,,,,,16-17,,
633,450,New450,Old320,TARIM BASIN,TARIM BASIN,TARIM BASIN,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://pleiades.stoa.org/places/59996,,#N/A,,,,,,,,,,15,16-17,,
634,498,New498,Old316,TENDUC,TENDUC,TENDUC,FALSE,TENDUC?,,,LABEL REV.,,,,,,Christian kingdom in Mongolia mentioned by Marco Polo.,https://books.google.com/books?id=tR2oBgAAQBAJ&lpg=PA153&ots=EGi1j8vSQX&dq=Koshang&pg=PA42#v=onepage&q=TEnduc&f=false,,,,N/A,,#N/A,,,,,,,,,,,16-17,,
635,469,New469,,Thar Desert,Thar Desert,Thar Desert,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Thar_Desert,,#N/A,,,,,,,,,,,16-17,,
636,457,New457,Old326,Tian Shan,Tian Shan,Tian Shan,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Tian_Shan,,#N/A,,,,,,,,,,15,16-17,,
637,332,New332,,Tongzhou/Weinan,Tongzhou/Weinan,Tongzhou/Weinan,FALSE,,,,DELETE,,,,,"Unless there is a Syriac connection I'm not aware of, let's delete this to save space.",Chinese,,,,,,,#N/A,,,,,,,,,,,16-17,,
638,317,New317,,Ujjain,Ujjain,Ujjain,FALSE,,,,FINAL,,,,,We can save space and delete this.,Hindi,,,,,,,#N/A,,,,,,,,,,,16-17,,
639,#N/A,#N/A,#N/A,Vijaya,Vijaya,Vijaya,FALSE,,,,FINAL,,,,,,Vietnamese,,,,,https://en.wikipedia.org/wiki/Vijaya_(Champa),,#N/A,,,,,,,,,,,16-17,,
640,114,New114,Old255,Xiapu,Xiapu,Xiapu,FALSE,Shangwan/Xiapu,Shangwan/Xiapu,,REVISE,,,,,"Author asks: The location is correct for the administrative centre of Xiapu County. The reason this place name is included, though, is because of the Manichean manuscripts discovered in Shangwan Village (Shangwancun) in Baiyang Township/District (Baiyangxiang) of Xiapu County, a remote mountain village approx. 50 km northeast of the administrative centre of the county (approx. 27°03′N 119°51′E), the point being that the tradition survived there because it was such a remote village up in the mountains. – Could you perhaps move the point further inland and a little to the northeast and say ‘Shangwan Village (Xiapu County)’, or ‘Shangwan (Xiapu)’ for short?",10.1163/9789004289123_014,14229667,,,,https://en.wikipedia.org/wiki/Xiapu_County,,#N/A,,,,,,,,,,,16-17,,
641,331,New331,,Xijing/Datong,Xijing/Datong,Xijing/Datong,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Datong,,#N/A,,,,,,,,,,,16-17,,
642,384,New384,,Xingqing/Yinchuan (Ningxia),Xingqing/Yinchuan (Ningxia),Xingqing/Yinchuan (Ningxia),FALSE,Yinchuan/Xingqing/Ningxia,Yinchuan/Xingqing/Ningxia,,LABEL REV.,,,,,"The later two labels are prefectures, but I think listing them like this is fine.",,,,,https://en.wikipedia.org/wiki/Yinchuan,https://en.wikipedia.org/wiki/Yinchuan,,#N/A,,,,,,,,,,,16-17,,
643,381,New381,,Xining,Xining,Xining,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Xining,,#N/A,,,,,,,,,,,16-17,,
644,113,New113,Old251,Yangzhou,Yangzhou,Yangzhou,FALSE,,,,REVISE,,,,,"‘Zhenjiang’ and ‘Yangzhou’: The two cities are actually located on the north and south banks of the Yangtze. On the map as it stands now, the point for Yangzhou is placed on the river and it looks like Zhenjiang lies further north, away for the river. Could the points be moved further south so that they sandwich the line for the river?",Chinese,,,,,,http://syriaca.org/place/2536,#N/A,,,,,,,,,,,16-17,,
645,#N/A,#N/A,#N/A,Yangzi R.,Yangzi R.,Yangzi R.,FALSE,,Chang Jiang/Yangtze R.,,QUESTION,,,,,"An author asks: . I understand the river has been and still is better known in English as the ‘Yangtze River’, but the usual name for it in China is ‘Chang Jiang’ (the Long River). Could we list as Chang Jiang/Yangtze R.",Chinese,,,,,https://en.wikipedia.org/wiki/Yangtze,,#N/A,,,,,,,,,,,16-17,,
646,#N/A,#N/A,#N/A,Yellow R.,Yellow R.,Yellow R.,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Yellow_River,,#N/A,,,,,,,,,,,16-17,,
647,#N/A,#N/A,#N/A,Yellow Sea,Yellow Sea,Yellow Sea,FALSE,,,,FINAL,,,,,,English,,,,,https://en.wikipedia.org/wiki/Yellow_Sea,,#N/A,,,,,,,,,,,16-17,,
648,291,New291,,Yunnanfu/Kunming,Yunnanfu/Kunming,Yunnanfu/Kunming,FALSE,,,,FINAL,,,,,,Chinese,,,,,https://en.wikipedia.org/wiki/Kunming,,#N/A,,,,,,,,,,,16-17,,
649,112,New112,Old252,Zhenjiang,Zhenjiang,Zhenjiang,FALSE,,,,REVISE,,,,,"‘Zhenjiang’ and ‘Yangzhou’: The two cities are actually located on the north and south banks of the Yangtze. On the map as it stands now, the point for Yangzhou is placed on the river and it looks like Zhenjiang lies further north, away for the river. Could the points be moved further south so that they sandwich the line for the river?",Chinese,,,,,,http://syriaca.org/place/2537,#N/A,,,,,,,,,,,16-17,,
650,138,New138,Old501,Ankamaly,Ankamaly,Ankamaly,FALSE,Angamaly,Angamaly,,FINAL,,,,,,,CI: Angamaly,,,,,http://syriaca.org/place/666,Ankamaly,,,,,,,,,,,,18,
651,#N/A,#N/A,#N/A,Anuradhapura,Anuradhapura,Anuradhapura,FALSE,,,,FINAL,,,,,,,GSL same,,,,https://en.wikipedia.org/wiki/Anuradhapura,,#N/A,,,,,,,,,,,,18,
652,#N/A,#N/A,#N/A,Calicut/Kozhikode,Calicut/Kozhikode,Calicut/Kozhikode,FALSE,,,,FINAL,,,,,,,CI: Calicut*/Kozhikode,,,,https://en.wikipedia.org/wiki/Kozhikode,,#N/A,,,,,,,,,,,,18,
653,#N/A,#N/A,#N/A,CEYLON/SRI LANKA,CEYLON/SRI LANKA,CEYLON/SRI LANKA,FALSE,,,,FINAL,,,,,,English,GSL same,,,,https://en.wikipedia.org/wiki/Sri_Lanka,,#N/A,,,,,,,,,,,,18,
654,#N/A,#N/A,#N/A,Cochin/Kochi,Cochin/Kochi,Cochin/Kochi,FALSE,Cochin/Kochi,Cochin/Kochi,,FINAL,,,,,,,CI: Kochi,,,,,http://syriaca.org/place/507,Cochin,,,,,,,,,,,,18,
655,#N/A,#N/A,#N/A,COROMANDEL COAST,COROMANDEL COAST,COROMANDEL COAST,FALSE,,,,FINAL,,,,,,,,,,,https://en.wikipedia.org/wiki/Coromandel_Coast,,#N/A,,,,,,,,,,,,18,
656,#N/A,#N/A,#N/A,Cranganore/,Cranganore/Kodungallur,Cranganore/Kodungallur,FALSE,,,,FINAL,,,,,,,CI: Kodungallur,,,,https://en.wikipedia.org/wiki/Kodungallur,,#N/A,,,,,,,,,,,,18,
657,537,New537,#N/A,Diamper,Diamper,Diamper,FALSE,Diamper/Udayamperoor,Diamper/Udayamperoor,,FINAL,,,,,,https://en.wikipedia.org/wiki/Synod_of_Diamper,,,,,N/A,,#N/A,,,,,,,,,,,,18,
658,#N/A,#N/A,#N/A,Gulf of Mannar,Gulf of Mannar,Gulf of Mannar,FALSE,,,,FINAL,,,,,,,GSL same,,,,https://en.wikipedia.org/wiki/Gulf_of_Mannar,,#N/A,,,,,,,,,,,,18,
659,#N/A,#N/A,#N/A,Jaffna/Yapanaya,Jaffna/Yapanaya,Jaffna/Yapanaya,FALSE,Jaffna/Yalpanam,Jaffna/Yalpanam,,FINAL,,,,,Hard to read on map 18,Yalpanam is the Tamil version of name,GSL: Jaffna,,,,http://pleiades.stoa.org/places/50011,,#N/A,,,,,,,,,,,,18,
660,131,New131,Old505,Kandanad,Kandanad,Kandanad,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/448,Kandanad,,,,,,,,,,,,18,
661,#N/A,#N/A,#N/A,Kaveri R.,Kaveri R.,Kaveri R.,FALSE,,,,FINAL,,,,,,,CI: Same,,,,https://en.wikipedia.org/wiki/Kaveri,,#N/A,,,,,,,,,,,,18,
662,494,New494,Old463,KERALA,KERALA,KERALA,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/602,Kerala,,,,,,,,,,,,18,
664,181,New181,Old507,Kottayam,Kottayam,Kottayam,FALSE,,,,FINAL,,,,,,,CI: Same,,,,,http://syriaca.org/place/1947,Kottayam,,,,,,,,,,,,18,
665,538,New538,#N/A,Kurisumala,Kurisumala,Kurisumala,FALSE,,,,FINAL,,,,,,,,,,,N/A,,#N/A,,,,,,,,,,,,18,
666,#N/A,#N/A,#N/A,Madurai,Madurai,Madurai,FALSE,,,,FINAL,,,,,,,CI: Same,,,,https://en.wikipedia.org/wiki/Madurai,,#N/A,,,,,,,,,,,,18,
667,539,New539,#N/A,Mantota,Mantota,Mantota,FALSE,Mantota/Mantai,Mantota/Mantai,,FINAL,,,,,,,Manthai,,,,https://en.wikipedia.org/wiki/Manthai,,#N/A,,,,,,,,,,,,18,
668,#N/A,#N/A,#N/A,Mylapore and Madras/Chennai,Mylapore and Madras/Chennai,Mylapore and Madras/Chennai,FALSE,,,,FINAL,,,,,,,http://syriaca.org/place/851,,,,,http://syriaca.org/place/1960,Mylapore,,,,,,,,,,,,18,
669,#N/A,#N/A,#N/A,Quilon/Kollam,Quilon/Kollam,Quilon/Kollam,FALSE,,,,FINAL,,,,,,,CI: Quilon*/Kollam,,,,https://en.wikipedia.org/wiki/Kollam,,#N/A,,,,,,,,,,,,18,
670,#N/A,#N/A,#N/A,Tanjore/Thanjavur,Tanjore/Thanjavur,Tanjore/Thanjavur,FALSE,,,,FINAL,,,,,,,CI: Same,,,,https://en.wikipedia.org/wiki/Thanjavur,,#N/A,,,,,,,,,,,,18,
671,541,New541,#N/A,Tiruvalla,Tiruvalla,Tiruvalla,FALSE,Thiruvalla,Thiruvalla,,FINAL,,,,,,,CI: Thiruvalla,,,,http://syriaca.org/geo/search.html?q=Thiruvalla,,#N/A,,,,,,,,,,,,18,
672,497,New497,Old510,TRAVANCORE,TRAVANCORE,TRAVANCORE,FALSE,,,,FINAL,,,,,,,CI: Same,,,,,http://syriaca.org/place/506,Travancore,,,,,,,,,,,,18,
673,165,New165,Old512,Trichur,Trichur,Trichur,FALSE,Trichur/Thrissur,Trichur/Thrissur,,FINAL,,,,,,,CI: Trichur*/Thrissur,,,,,http://syriaca.org/place/876,Trichur,,,,,,,,,,,,18,
674,375,New375,,Trivandrum/Thrivanathapuram,Trivandrum/Thrivanathapuram,Trivandrum/Thrivanathapuram,FALSE,Trivandrum/Thiruvanathapuram,Trivandrum/Thiruvanathapuram,,FINAL,,,,,,,CI: Trivandrum*/Thiruvanathapuram,,,,https://en.wikipedia.org/wiki/Thiruvananthapuram,,#N/A,,,,,,,,,,,,18,
675,531,New531,,Adharma,Adharma,Adharma,FALSE,Adhorma,Adhorma,,LABEL REV.,,,,Leave as point but change spelling,,https://books.google.com/books?id=M-0kAQAAIAAJ&dq=HRBATH+GLAL&focus=searchwithinvolume&q=qarta,,,,,N/A,,#N/A,,,,,,,,,,,,,19
676,2,New2,Old177,Alqosh,Alqosh,Alqosh,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/19,Alqosh,,,,,,,,,,,,,19
677,3,New3,Old178,Amedia,Amedia,Amedia,FALSE,ʿAmedia,ʿAmedia,,LABEL REV.,,,,,Added ʿ,"GK, Syriaca spells it differently, but that may be okay for map 19",,,,,,http://syriaca.org/place/20,#N/A,,,,,,,,,,,,,19
678,4,New4,Old179,Ankawa,Ankawa,Ankawa,FALSE,ʿAnkawa,ʿAnkawa,,LABEL REV.,,,,,Added ʿ,GK,,,,,,http://syriaca.org/place/261,#N/A,,,,,,,,,,,,,19
679,5,New5,Old180,Araḏin,Araḏin,Araḏin,FALSE,,,,QUESTION,,,,,Waiting to hear on ḏ,GK,http://www.aradin.org.uk/,,,,https://en.wikipedia.org/wiki/Araden,http://syriaca.org/place/256,#N/A,,,,,,,,,,,,,19
680,445,New445,Old122,ARZANENE,ARZANENE,ARZANENE,FALSE,,,,REVISE,,,,,Please add to maps 02-02 and 04-05,,,,,,,http://syriaca.org/place/673,Arzanene,,,,,,,,,,,,,19
681,70,New70,Old41,Balad,Balad,Balad,FALSE,Balad,Balad,,NEW,,,,,"Please add to 02-03, 04-05, and 12-13 at Lat. 36.514152° Long. 42.726566°",,,,,,,http://syriaca.org/place/42,#N/A,02-03,04-05,,,,,10-11,,,,,,19
682,6,New6,Old182,Barṭelle,Barṭelle,Barṭelle,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/260,Barṭelle,,,,,,,,,,,,,19
683,388,New388,Old161,BARWARI BALA,BARWARI BALA,BARWARI BALA,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/254,Berwari,,,,,,,,,,,,,19
684,7,New7,Old183,Başkale,Başkale,Başkale,FALSE,,,,FINAL,,,,,,GK,,,,,https://en.wikipedia.org/wiki/Ba%C5%9Fkale,,#N/A,,,,,,,,,,,,,19
685,392,New392,Old162,BAZ,BAZ,BAZ,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/734,Baz,,,,,,,,,,,,,19
686,#N/A,#N/A,#N/A,Bedyal,Bedyal,Bedyal,FALSE,Bədyal,Bədyal,,LABEL REV.,,,,,Note: ə,GK,"http://www.endangeredlanguages.com/lang/9290, http://booksandjournals.brillonline.com/content/books/b9789004290334_019",,,,N/A,,#N/A,,,,,,,,,,,,,19
687,9,New9,Old185,Betanure,Betanure,Betanure,FALSE,,,,FINAL,,,,,,GK,Beth Tanura,,,,https://en.wikipedia.org/wiki/Betanure,,#N/A,,,,,,,,,,,,,19
688,#N/A,#N/A,#N/A,BETH BGASH,BETH BGASH,BETH BGASH,FALSE,BETH BGASH,BETH BGASH,,REVISE,,,,,"This label should occur further north, it is north of Beth Dasen, west of the upper Great Zab, you could put it just north and east of the label for Hakkari",http://gedsh.bethmardutho.org/Hakkari,,,,,,http://syriaca.org/place/580,Beth Bgash,,,,,,,,,,,,,19
689,520,New520,Old37,BETH DASEN,BETH DASEN,BETH DASEN,FALSE,BETH DASEN,BETH DASEN,,REVISE,,,not including microregions on zoomed-out maps.,Agree,"On map 19, this region should occur further north, in between the where Upper and Lower Tiyare are listed. Please add this region label to map 02-03 and 04-05 between Lake Van and Lake Urmia.",,,,,,,http://syriaca.org/place/738 ,#N/A,,04-05,,,,,,,,,,,19
690,170,New170,Old475,Beth Sbirino,Beth Sbirino,Beth Sbirino,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/49,Beth Sbirino,,,,,,,,,,,,,19
691,196,New196,Old107,Beth ʕAbe,Beth ʿAbe,Beth ʿAbe,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/223,Beth ʿAbe,,,,,,,,,,,,,19
692,#N/A,#N/A,#N/A,Biye,Biye,Biye,FALSE,,,,DELETE,,,,,We can save space and delete this.,,,,,,,,#N/A,,,,,,,,,,,,,19
693,396,New396,Old163,BOHTAN,BOHTAN,BOHTAN,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/583,Bohtan,,,,,,,,,,,,,19
694,13,New13,Old189,Challa,Challa,Challa,FALSE,,,,FINAL,,,,,,GK,https://books.google.com/books?id=6vAcX8pN7PkC&dq=Challa+Iraq&source=gbs_navlinks_s,,,,https://en.wikipedia.org/wiki/%C3%87ukurca,,#N/A,,,,,,,,,,,,,19
695,#N/A,#N/A,#N/A,Cudi Daği,Cudi Daği,Cudi Daği,FALSE,,,,FINAL,,,,,,GK,,,,,https://en.wikipedia.org/wiki/Mount_Judi,http://syriaca.org/place/637,#N/A,,,,,,,,,,,,,19
696,#N/A,#N/A,#N/A,Dayr al-Zaʕfaran,Dayr al-Zaʿfaran,Dayr al-Zaʿfaran,FALSE,Dayr al-Zaʿfarān,,,FINAL,,,,,Please also add to 10-11,,,,,,,http://syriaca.org/place/69,Dayr al-Zaʿfarān,,,,,,,,,,,,,19
697,14,New14,Old191,Diyana,Diyana,Diyana,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/1169,#N/A,,,,,,,,,,,,,19
698,15,New15,Old192,Dobe,Dobe,Dobe,FALSE,,,,FINAL,,,,,,GK,https://books.google.com/books?id=ej1h5X5FwXMC&lpg=PA8&ots=nMcIETC3mM&dq=Dobe%20Iraq&pg=PA8#v=onepage&q=Dobe%20Iraq&f=false,,,,,,#N/A,,,,,,,,,,,,,19
699,354,New354,Old193,Duhok/Beth Nuhadra,Duhok/Beth Nuhadra,Duhok/Beth Nuhadra,FALSE,Dohok,Dohok,,REVISE,,,,,Pelease revise on just map 19 to show this Aramaic spelling. Note that Beth Nuhadra should be separated as a region label.,GK,,,,,,http://syriaca.org/place/76,Duhok,,,,,,,,,,,,,19
700,172,New172,Old413,Estil,Estil,Estil,FALSE,,,,REVISE,,,,,"Perhaps the dot for Estil should be slightly closer to Midyat, in the modern town they are the same metropolitan area? https://books.google.com/books?id=M6xEBAAAQBAJ&lpg=PA315&ots=x7BgTR8A6o&dq=Estel%20Midyat&pg=PA315#v=onepage&q=Estel%20Midyat&f=false","Muslim quater of Midyat, https://gazetteer.dainst.org/place/2108126, https://books.google.com/books?id=FMLYAAAAMAAJ&q=%22Estil%22+village+near+midyat&dq=%22Estil%22+village+near+midyat&hl=en&sa=X&ved=0ahUKEwiOyqOQ7qbTAhXE2yYKHYGjA1sQ6AEIJTAA, https://books.google.com/books?id=-gsVAQAAIAAJ&q=%22Estil%22+village+near+midyat&dq=%22Estil%22+village+near+midyat&hl=en&sa=X&ved=0ahUKEwiOyqOQ7qbTAhXE2yYKHYGjA1sQ6AEIKjAB ",,,,,N/A,,#N/A,,,,,,,,,,,,,19
701,#N/A,#N/A,#N/A,Gawar,Gawar,Gawar,FALSE,Gawar/Yüksekova,Gawar/Yüksekova,,LABEL REV.,,,,,,"GK, The DAINST link points much further north than map 19. The Syriac Gazetteer URI agrees with map 19",,,,,https://gazetteer.dainst.org/place/2233046,http://syriaca.org/place/815,#N/A,,,,,,,,,,,,,19
702,17,New17,Old195,Gawilan,Gawilan,Gawilan,FALSE,,,,FINAL,,,,,,GK,,,,,,http://syriaca.org/place/247,Gawilan,,,,,,,,,,,,,19
703,185,New185,Old479,Ḥaḥ,Ḥaḥ,Ḥaḥ,FALSE,,,,FINAL,,,,,,,,,,,,http://syriaca.org/place/217,Ḥaḥ,,,,,,,,,,,,,19
704,160,New160,Old415,Hassake,Hassake,Hassake,FALSE,Ḥasake,al-Ḥasake,,LABEL REV.,,,,,,,,,,,http://gazetteer.dainst.org/place/2281541,http://syriaca.org/place/213,al-Ḥasake,,,,,,,,,,,,,19
705,#N/A,#N/A,#N/A,ḤEBṬON,ḤEBṬON,ḤEBṬON,FALSE,ḤEBTON,ḤEBTON,,LABEL REV.,,,,,Remove dot below T please.,Fiey p. 98,,,,,,http://syriaca.org/place/2316,Ḥnīṯā and Ḥebtōn,,,,,,,,,,,,,19
706,19,New19,Old197,Hertevin,Hertevin,Hertevin,FALSE,,,,FINAL,,,,,,GK https://en.wikipedia.org/wiki/H%C3%A9rtevin_language,,,,,N/A,,#N/A,,,,,,,,,,,,,19
